name,year,seller_type,transmission,owner,count_of_cars,avg_selling_price,min_selling_price,max_selling_price
Maruti Ritz LXI,2009,Individual,Manual,First Owner,2,300000.0,300000,300000
Maruti Ritz LXi,2011,Dealer,Manual,First Owner,1,221000.0,221000,221000
Maruti Ritz LXi,2016,Individual,Manual,First Owner,1,275000.0,275000,275000
Maruti Ritz VDI (ABS) BS IV,2013,Individual,Manual,First Owner,1,490000.0,490000,490000
Maruti Ritz VDi,2009,Individual,Manual,Third Owner,1,175000.0,175000,175000
Maruti Ritz VDi,2010,Individual,Manual,Second Owner,2,148000.0,148000,148000
Maruti Ritz VDi,2011,Dealer,Manual,First Owner,1,260000.0,260000,260000
Maruti Ritz VDi,2011,Individual,Manual,First Owner,1,200000.0,200000,200000
Maruti Ritz VDi,2011,Individual,Manual,Second Owner,5,192000.0,150000,280000
Maruti Ritz VDi,2012,Individual,Manual,First Owner,1,300000.0,300000,300000
Maruti Ritz VDi,2012,Individual,Manual,Fourth & Above Owner,1,250000.0,250000,250000
Maruti Ritz VDi,2012,Individual,Manual,Second Owner,4,220000.0,110000,325000
Maruti Ritz VDi,2013,Dealer,Manual,First Owner,1,335000.0,335000,335000
Maruti Ritz VDi,2013,Individual,Manual,First Owner,1,330000.0,330000,330000
Maruti Ritz VDi,2013,Individual,Manual,Second Owner,2,240000.0,240000,240000
Maruti Ritz VDi,2014,Individual,Manual,First Owner,2,300000.0,250000,350000
Maruti Ritz VXI,2009,Individual,Manual,First Owner,1,150000.0,150000,150000
Maruti Ritz VXI,2011,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Ritz VXi,2010,Individual,Manual,First Owner,1,265000.0,265000,265000
Maruti Ritz VXi,2014,Individual,Manual,First Owner,1,300000.0,300000,300000
Maruti Ritz VXi,2015,Individual,Manual,First Owner,1,320000.0,320000,320000
Maruti S-Cross Alpha DDiS 200 SH,2016,Dealer,Manual,First Owner,1,790000.0,790000,790000
Maruti S-Cross Alpha DDiS 200 SH,2017,Individual,Manual,First Owner,1,1000000.0,1000000,1000000
Maruti S-Cross Alpha DDiS 200 SH,2018,Individual,Manual,First Owner,1,950000.0,950000,950000
Maruti S-Cross Delta DDiS 200 SH,2019,Individual,Manual,First Owner,1,950000.0,950000,950000
Maruti S-Cross Facelift,2017,Individual,Manual,First Owner,1,800000.0,800000,800000
Maruti S-Cross Sigma DDiS 200 SH,2017,Individual,Manual,First Owner,1,690000.0,690000,690000
Maruti S-Cross Zeta DDiS 200 SH,2015,Trustmark Dealer,Manual,First Owner,12,750000.0,750000,750000
Maruti S-Cross Zeta DDiS 200 SH,2018,Individual,Manual,First Owner,2,932500.0,850000,1015000
Maruti S-Presso VXI Plus,2019,Individual,Manual,First Owner,1,450000.0,450000,450000
Maruti SX4 Celebration Diesel,2012,Individual,Manual,First Owner,1,250000.0,250000,250000
Maruti SX4 Celebration Diesel,2012,Individual,Manual,Second Owner,1,285000.0,285000,285000
Maruti SX4 Celebration Petrol,2012,Individual,Manual,Second Owner,2,220000.0,220000,220000
Maruti SX4 S Cross DDiS 320 Delta,2015,Individual,Manual,First Owner,1,325000.0,325000,325000
Maruti SX4 S Cross DDiS 320 Delta,2016,Dealer,Manual,First Owner,2,665000.0,665000,665000
Maruti SX4 S Cross DDiS 320 Zeta,2016,Individual,Manual,First Owner,1,650000.0,650000,650000
Maruti SX4 S Cross DDiS 320 Zeta,2017,Individual,Manual,First Owner,1,700000.0,700000,700000
Maruti SX4 VDI,2011,Individual,Manual,First Owner,1,320000.0,320000,320000
Maruti SX4 VDI,2011,Individual,Manual,Third Owner,1,260000.0,260000,260000
Maruti SX4 VDI,2013,Individual,Manual,Second Owner,1,340000.0,340000,340000
Maruti SX4 Vxi BSIII,2007,Individual,Manual,Second Owner,2,110000.0,100000,120000
Maruti SX4 Vxi BSIV,2010,Individual,Manual,First Owner,2,250000.0,250000,250000
Maruti SX4 Vxi BSIV,2012,Individual,Manual,Second Owner,13,230769.23076923078,225000,300000
Maruti SX4 Vxi BSIV,2013,Individual,Manual,First Owner,1,400000.0,400000,400000
Maruti SX4 ZDI,2011,Dealer,Manual,First Owner,2,350000.0,350000,350000
Maruti SX4 ZDI,2011,Individual,Manual,Third Owner,1,220000.0,220000,220000
Maruti SX4 ZDI,2012,Individual,Manual,Second Owner,1,310000.0,310000,310000
Maruti SX4 ZDI Leather,2012,Individual,Manual,Second Owner,1,400000.0,400000,400000
Maruti SX4 ZXI AT,2009,Individual,Automatic,Second Owner,2,130000.0,130000,130000
Maruti SX4 ZXI MT BSIV,2011,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti SX4 ZXI MT BSIV,2011,Individual,Manual,Third Owner,1,250000.0,250000,250000
Maruti SX4 ZXI MT BSIV,2012,Dealer,Manual,First Owner,1,310000.0,310000,310000
Maruti SX4 Zxi BSIII,2007,Individual,Manual,Third Owner,1,160000.0,160000,160000
Maruti SX4 Zxi BSIII,2008,Dealer,Manual,First Owner,1,175000.0,175000,175000
Maruti SX4 Zxi BSIII,2008,Individual,Manual,First Owner,1,350000.0,350000,350000
Maruti SX4 Zxi with Leather BSIII,2007,Individual,Manual,First Owner,1,175000.0,175000,175000
Maruti SX4 Zxi with Leather BSIII,2008,Individual,Manual,Second Owner,1,225000.0,225000,225000
Maruti Swift 1.2 DLX,2014,Individual,Manual,Second Owner,1,351000.0,351000,351000
Maruti Swift 1.2 DLX,2015,Individual,Manual,First Owner,2,218500.0,217000,220000
Maruti Swift 1.2 DLX,2018,Individual,Manual,First Owner,1,300000.0,300000,300000
Maruti Swift 1.3 DLX,2015,Individual,Manual,Second Owner,1,270000.0,270000,270000
Maruti Swift 1.3 LXI,2007,Individual,Manual,Second Owner,2,73000.0,73000,73000
Maruti Swift 1.3 VXI ABS,2006,Individual,Manual,Third Owner,1,95000.0,95000,95000
Maruti Swift 1.3 VXI ABS,2015,Dealer,Manual,First Owner,3,475000.0,475000,475000
Maruti Swift 1.3 VXi,2005,Individual,Manual,First Owner,3,118333.33333333333,85000,160000
Maruti Swift 1.3 VXi,2006,Individual,Manual,First Owner,1,200000.0,200000,200000
Maruti Swift 1.3 VXi,2006,Individual,Manual,Second Owner,1,80000.0,80000,80000
Maruti Swift 1.3 VXi,2006,Individual,Manual,Third Owner,1,130000.0,130000,130000
Maruti Swift 1.3 VXi,2008,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti Swift 1.3 VXi,2009,Dealer,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift 1.3 VXi,2009,Individual,Manual,First Owner,2,199000.0,199000,199000
Maruti Swift 1.3 VXi,2010,Individual,Manual,First Owner,1,260000.0,260000,260000
Maruti Swift AMT VXI,2018,Individual,Automatic,First Owner,1,600000.0,600000,600000
Maruti Swift AMT VXI,2019,Individual,Automatic,First Owner,1,575000.0,575000,575000
Maruti Swift DDiS LDI,2016,Dealer,Manual,First Owner,2,550000.0,550000,550000
Maruti Swift DDiS VDI,2015,Trustmark Dealer,Manual,First Owner,1,480000.0,480000,480000
Maruti Swift DDiS VDI,2017,Individual,Manual,First Owner,1,600000.0,600000,600000
Maruti Swift Dzire 1.2 Vxi BSIV,2012,Individual,Manual,Second Owner,3,377000.0,368000,395000
Maruti Swift Dzire 1.2 Vxi BSIV,2014,Dealer,Manual,Second Owner,1,395000.0,395000,395000
Maruti Swift Dzire AMT VDI,2017,Individual,Automatic,First Owner,2,715000.0,715000,715000
Maruti Swift Dzire AMT VDI,2018,Individual,Automatic,First Owner,1,675000.0,675000,675000
Maruti Swift Dzire AMT VDI,2019,Individual,Automatic,First Owner,1,725000.0,725000,725000
Maruti Swift Dzire AMT VXI,2018,Individual,Automatic,First Owner,1,625000.0,625000,625000
Maruti Swift Dzire AMT ZXI,2019,Individual,Automatic,First Owner,1,550000.0,550000,550000
Maruti Swift Dzire AMT ZXI Plus BS IV,2017,Individual,Automatic,First Owner,1,710000.0,710000,710000
Maruti Swift Dzire LDI,2013,Individual,Manual,Fourth & Above Owner,1,250000.0,250000,250000
Maruti Swift Dzire LDI,2014,Individual,Manual,Second Owner,2,420000.0,390000,450000
Maruti Swift Dzire LDI,2015,Individual,Manual,Third Owner,1,430000.0,430000,430000
Maruti Swift Dzire LDI,2017,Individual,Manual,First Owner,1,425000.0,425000,425000
Maruti Swift Dzire LDI,2018,Individual,Manual,First Owner,1,550000.0,550000,550000
Maruti Swift Dzire LDI,2018,Individual,Manual,Second Owner,1,545000.0,545000,545000
Maruti Swift Dzire LDI,2019,Individual,Manual,First Owner,2,650000.0,650000,650000
Maruti Swift Dzire LDI Optional,2015,Individual,Manual,Second Owner,1,419000.0,419000,419000
Maruti Swift Dzire LDIX Limited Edition,2014,Individual,Manual,Second Owner,1,425000.0,425000,425000
Maruti Swift Dzire LDi,2010,Individual,Manual,Third Owner,1,250000.0,250000,250000
Maruti Swift Dzire LDi,2012,Individual,Manual,Second Owner,1,325000.0,325000,325000
Maruti Swift Dzire LXI,2015,Individual,Manual,First Owner,1,375000.0,375000,375000
Maruti Swift Dzire LXI Option,2014,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti Swift Dzire LXi,2011,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti Swift Dzire Tour LDI,2014,Dealer,Manual,First Owner,1,300000.0,300000,300000
Maruti Swift Dzire VDI,2012,Individual,Manual,First Owner,1,450000.0,450000,450000
Maruti Swift Dzire VDI,2012,Individual,Manual,Third Owner,1,215000.0,215000,215000
Maruti Swift Dzire VDI,2013,Dealer,Manual,First Owner,5,479000.0,425000,525000
Maruti Swift Dzire VDI,2013,Dealer,Manual,Second Owner,1,360000.0,360000,360000
Maruti Swift Dzire VDI,2013,Individual,Manual,First Owner,1,250000.0,250000,250000
Maruti Swift Dzire VDI,2013,Individual,Manual,Second Owner,1,340000.0,340000,340000
Maruti Swift Dzire VDI,2014,Dealer,Manual,First Owner,2,480000.0,480000,480000
Maruti Swift Dzire VDI,2014,Individual,Manual,First Owner,6,338333.0,240000,425000
Maruti Swift Dzire VDI,2014,Individual,Manual,Second Owner,6,389000.0,200000,480000
Maruti Swift Dzire VDI,2014,Individual,Manual,Third Owner,1,185000.0,185000,185000
Maruti Swift Dzire VDI,2015,Dealer,Manual,First Owner,2,502500.0,455000,550000
Maruti Swift Dzire VDI,2015,Individual,Manual,First Owner,9,513888.8888888889,320000,650000
Maruti Swift Dzire VDI,2015,Individual,Manual,Second Owner,1,490000.0,490000,490000
Maruti Swift Dzire VDI,2016,Dealer,Manual,First Owner,1,630000.0,630000,630000
Maruti Swift Dzire VDI,2016,Individual,Manual,First Owner,2,532500.0,525000,540000
Maruti Swift Dzire VDI,2016,Individual,Manual,Second Owner,1,284000.0,284000,284000
Maruti Swift Dzire VDI,2017,Dealer,Manual,First Owner,3,611000.0,611000,611000
Maruti Swift Dzire VDI,2017,Individual,Manual,First Owner,2,625000.0,600000,650000
Maruti Swift Dzire VDI,2017,Individual,Manual,Second Owner,1,610000.0,610000,610000
Maruti Swift Dzire VDI,2017,Individual,Manual,Third Owner,1,600000.0,600000,600000
Maruti Swift Dzire VDI,2017,Trustmark Dealer,Manual,First Owner,11,600000.0,600000,600000
Maruti Swift Dzire VDI,2018,Individual,Manual,First Owner,6,691666.6666666666,500000,800000
Maruti Swift Dzire VDI,2019,Individual,Manual,First Owner,4,657500.0,650000,680000
Maruti Swift Dzire VDI Optional,2017,Dealer,Manual,First Owner,1,725000.0,725000,725000
Maruti Swift Dzire VDI Optional,2017,Individual,Manual,First Owner,1,720000.0,720000,720000
Maruti Swift Dzire VDi,2008,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift Dzire VDi,2009,Individual,Manual,First Owner,1,300000.0,300000,300000
Maruti Swift Dzire VDi,2009,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti Swift Dzire VDi,2009,Individual,Manual,Third Owner,2,260000.0,250000,270000
Maruti Swift Dzire VDi,2010,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift Dzire VDi,2010,Individual,Manual,Third Owner,1,300000.0,300000,300000
Maruti Swift Dzire VDi,2011,Individual,Manual,Third Owner,1,375000.0,375000,375000
Maruti Swift Dzire VDi,2012,Individual,Manual,First Owner,2,450000.0,450000,450000
Maruti Swift Dzire VDi,2012,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift Dzire VXI,2013,Individual,Manual,First Owner,1,475000.0,475000,475000
Maruti Swift Dzire VXI,2015,Individual,Manual,First Owner,1,400000.0,400000,400000
Maruti Swift Dzire VXI,2015,Individual,Manual,Second Owner,1,400000.0,400000,400000
Maruti Swift Dzire VXI 1.2 BS IV,2018,Individual,Manual,First Owner,1,615000.0,615000,615000
Maruti Swift Dzire VXi,2009,Dealer,Manual,First Owner,1,250000.0,250000,250000
Maruti Swift Dzire VXi,2009,Individual,Manual,Fourth & Above Owner,1,200000.0,200000,200000
Maruti Swift Dzire VXi,2009,Individual,Manual,Third Owner,1,250000.0,250000,250000
Maruti Swift Dzire VXi,2010,Individual,Manual,Second Owner,1,370000.0,370000,370000
Maruti Swift Dzire VXi,2011,Individual,Manual,Second Owner,2,277499.5,254999,300000
Maruti Swift Dzire Vdi BSIV,2011,Individual,Manual,Fourth & Above Owner,1,215000.0,215000,215000
Maruti Swift Dzire ZDI,2014,Individual,Manual,First Owner,1,580000.0,580000,580000
Maruti Swift Dzire ZDI,2014,Individual,Manual,Second Owner,1,475000.0,475000,475000
Maruti Swift Dzire ZDI,2015,Dealer,Manual,First Owner,1,470000.0,470000,470000
Maruti Swift Dzire ZDI,2015,Individual,Manual,First Owner,3,575666.6666666666,302000,800000
Maruti Swift Dzire ZDI,2015,Individual,Manual,Second Owner,1,484999.0,484999,484999
Maruti Swift Dzire ZDI,2016,Individual,Manual,First Owner,1,750000.0,750000,750000
Maruti Swift Dzire ZDI,2017,Individual,Manual,First Owner,1,650000.0,650000,650000
Maruti Swift Dzire ZDI,2018,Individual,Manual,First Owner,1,750000.0,750000,750000
Maruti Swift Dzire ZDI,2019,Individual,Manual,Second Owner,1,475000.0,475000,475000
Maruti Swift Dzire ZXI,2013,Individual,Manual,First Owner,1,500000.0,500000,500000
Maruti Swift Dzire ZXI,2013,Individual,Manual,Second Owner,1,360000.0,360000,360000
Maruti Swift Dzire ZXI,2015,Individual,Manual,Second Owner,1,615000.0,615000,615000
Maruti Swift Dzire ZXI,2016,Individual,Manual,First Owner,1,620000.0,620000,620000
Maruti Swift Dzire ZXI 1.2 BS IV,2018,Individual,Manual,First Owner,1,655000.0,655000,655000
Maruti Swift Dzire ZXI Plus,2017,Individual,Manual,First Owner,1,800000.0,800000,800000
Maruti Swift Dzire ZXI Plus,2019,Individual,Manual,First Owner,1,810000.0,810000,810000
Maruti Swift Glam,2009,Individual,Manual,First Owner,1,250000.0,250000,250000
Maruti Swift LDI,2012,Individual,Manual,First Owner,1,400000.0,400000,400000
Maruti Swift LDI BSIV,2015,Dealer,Manual,First Owner,1,490000.0,490000,490000
Maruti Swift LDI Optional,2017,Individual,Manual,First Owner,1,500000.0,500000,500000
Maruti Swift LXI,2011,Individual,Manual,First Owner,3,175000.0,175000,175000
Maruti Swift LXI,2019,Individual,Manual,First Owner,2,470000.0,470000,470000
Maruti Swift LXI Option,2015,Trustmark Dealer,Manual,First Owner,1,415000.0,415000,415000
Maruti Swift LXi BSIV,2008,Individual,Manual,First Owner,1,200000.0,200000,200000
Maruti Swift LXi BSIV,2009,Individual,Manual,Second Owner,1,120000.0,120000,120000
Maruti Swift Ldi BSIII,2008,Individual,Manual,First Owner,1,111000.0,111000,111000
Maruti Swift Ldi BSIII,2009,Dealer,Manual,First Owner,1,300000.0,300000,300000
Maruti Swift Ldi BSIV,2009,Individual,Manual,Second Owner,1,275000.0,275000,275000
Maruti Swift Ldi BSIV,2010,Individual,Manual,Third Owner,1,280000.0,280000,280000
Maruti Swift Ldi BSIV,2011,Individual,Manual,Second Owner,1,350000.0,350000,350000
Maruti Swift Star VDI,2013,Individual,Manual,First Owner,1,250000.0,250000,250000
Maruti Swift VDI,2007,Dealer,Manual,First Owner,2,225000.0,225000,225000
Maruti Swift VDI,2011,Individual,Manual,Second Owner,1,285000.0,285000,285000
Maruti Swift VDI,2011,Individual,Manual,Third Owner,1,256000.0,256000,256000
Maruti Swift VDI,2012,Individual,Manual,First Owner,5,340400.0,225000,450000
Maruti Swift VDI,2012,Individual,Manual,Second Owner,1,320000.0,320000,320000
Maruti Swift VDI,2012,Individual,Manual,Third Owner,1,190000.0,190000,190000
Maruti Swift VDI,2013,Dealer,Manual,First Owner,2,365000.0,365000,365000
Maruti Swift VDI,2013,Individual,Manual,First Owner,5,383000.0,325000,400000
Maruti Swift VDI,2013,Individual,Manual,Second Owner,2,425000.0,400000,450000
Maruti Swift VDI,2013,Individual,Manual,Third Owner,1,370000.0,370000,370000
Maruti Swift VDI,2015,Dealer,Manual,First Owner,2,500000.0,500000,500000
Maruti Swift VDI,2016,Dealer,Manual,First Owner,3,608333.3333333334,565000,630000
Maruti Swift VDI,2018,Individual,Manual,First Owner,1,600000.0,600000,600000
Maruti Swift VDI BSIV,2007,Dealer,Manual,First Owner,1,195000.0,195000,195000
Maruti Swift VDI BSIV,2009,Individual,Manual,Second Owner,1,270000.0,270000,270000
Maruti Swift VDI BSIV,2010,Individual,Manual,Fourth & Above Owner,1,320000.0,320000,320000
Maruti Swift VDI BSIV,2011,Individual,Manual,First Owner,1,270000.0,270000,270000
Maruti Swift VDI BSIV,2011,Individual,Manual,Second Owner,1,290000.0,290000,290000
Maruti Swift VDI BSIV,2014,Dealer,Manual,First Owner,1,540000.0,540000,540000
Maruti Swift VDI BSIV,2014,Individual,Manual,First Owner,4,434500.0,390000,470000
Maruti Swift VDI BSIV,2014,Individual,Manual,Second Owner,2,472500.0,370000,575000
Maruti Swift VDI BSIV,2015,Dealer,Manual,First Owner,2,495000.0,495000,495000
Maruti Swift VDI BSIV,2015,Individual,Manual,First Owner,3,448333.3333333333,320000,550000
Maruti Swift VDI BSIV,2015,Individual,Manual,Second Owner,1,350000.0,350000,350000
Maruti Swift VDI BSIV,2015,Individual,Manual,Third Owner,5,439000.0,400000,480000
Maruti Swift VDI BSIV,2016,Individual,Manual,First Owner,2,607500.0,595000,620000
Maruti Swift VDI BSIV,2017,Individual,Manual,First Owner,3,569999.6666666666,509999,600000
Maruti Swift VDI BSIV,2018,Individual,Manual,First Owner,1,640000.0,640000,640000
Maruti Swift VDI Optional,2015,Individual,Manual,First Owner,1,350000.0,350000,350000
Maruti Swift VDI Optional,2016,Individual,Manual,First Owner,1,509999.0,509999,509999
Maruti Swift VDI Optional,2017,Individual,Manual,First Owner,1,459999.0,459999,459999
Maruti Swift VDI Optional,2017,Individual,Manual,Second Owner,1,600000.0,600000,600000
Maruti Swift VDi BSIII W/ ABS,2008,Individual,Manual,First Owner,1,263000.0,263000,263000
Maruti Swift VVT VXI,2017,Individual,Manual,First Owner,2,400000.0,400000,400000
Maruti Swift VVT ZXI,2017,Individual,Manual,First Owner,1,550000.0,550000,550000
Maruti Swift VXI,2012,Dealer,Manual,First Owner,1,370000.0,370000,370000
Maruti Swift VXI,2013,Individual,Manual,First Owner,2,370000.0,370000,370000
Maruti Swift VXI,2013,Individual,Manual,Second Owner,1,475000.0,475000,475000
Maruti Swift VXI,2018,Individual,Manual,First Owner,2,545000.0,540000,550000
Maruti Swift VXI,2019,Individual,Manual,First Owner,6,555000.0,500000,600000
Maruti Swift VXI,2020,Individual,Manual,First Owner,2,619000.0,619000,619000
Maruti Swift VXI BSIII,2006,Dealer,Manual,Second Owner,1,160000.0,160000,160000
Maruti Swift VXI BSIII,2009,Dealer,Manual,First Owner,1,250000.0,250000,250000
Maruti Swift VXI BSIII,2009,Individual,Manual,Second Owner,1,220000.0,220000,220000
Maruti Swift VXI BSIII,2011,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift VXI BSIV,2016,Individual,Manual,First Owner,1,500000.0,500000,500000
Maruti Swift VXI BSIV,2019,Individual,Manual,First Owner,1,600000.0,600000,600000
Maruti Swift VXI Deca,2016,Individual,Manual,First Owner,3,496666.6666666667,490000,500000
Maruti Swift VXI Deca,2017,Individual,Manual,First Owner,1,455000.0,455000,455000
Maruti Swift VXI Optional,2015,Individual,Manual,First Owner,1,400000.0,400000,400000
Maruti Swift VXI Optional,2016,Individual,Manual,First Owner,1,360000.0,360000,360000
Maruti Swift VXI with ABS,2007,Individual,Manual,Second Owner,1,250000.0,250000,250000
Maruti Swift VXi BSIV,2008,Individual,Manual,Second Owner,1,150000.0,150000,150000
Maruti Swift VXi BSIV,2017,Dealer,Manual,First Owner,1,525000.0,525000,525000
Maruti Swift Vdi BSIII,2007,Individual,Manual,Fourth & Above Owner,1,100000.0,100000,100000
Maruti Swift Vdi BSIII,2008,Individual,Manual,Second Owner,1,120000.0,120000,120000
Maruti Swift Vdi BSIII,2008,Individual,Manual,Third Owner,1,250000.0,250000,250000
Maruti Swift Vdi BSIII,2009,Individual,Manual,First Owner,1,180000.0,180000,180000
